Id,source,SalePrice,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath
2229,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,612.0,2.0,TA,Fin,TA,Attchd,2007.0,1780,1
2230,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2007.0,1442,1
2231,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,666.0,3.0,TA,Fin,TA,Attchd,2008.0,1612,1
2232,test,,192,TA,TA,Wd Sdng,Wd Sdng,,TA,1,CBlock,2,Typ,438.0,2.0,TA,Unf,TA,Attchd,1989.0,1495,0
2233,test,,0,Gd,Gd,Plywood,HdBoard,,Fa,1,CBlock,2,Typ,578.0,2.0,TA,Unf,TA,Attchd,1986.0,1256,0
2234,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,467.0,2.0,TA,Fin,TA,Attchd,2003.0,1440,0
2235,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,435.0,2.0,TA,RFn,TA,Attchd,1999.0,1675,0
2236,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,520.0,2.0,TA,Fin,TA,Attchd,2007.0,1728,0
2237,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,892.0,3.0,TA,Fin,TA,Attchd,2005.0,1964,1
2238,test,,0,Gd,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,784.0,4.0,TA,Fin,TA,Attchd,1997.0,1344,0
2239,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0.0,0.0,,,,,,1092,0
2240,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,392.0,2.0,TA,RFn,TA,Attchd,1997.0,1189,0
2241,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,850.0,3.0,TA,Fin,TA,2Types,1964.0,1200,0
2242,test,,0,TA,TA,CemntBd,CmentBd,,,0,PConc,1,Typ,499.0,2.0,TA,Unf,TA,Attchd,1975.0,1040,0
2243,test,,0,TA,TA,CemntBd,CmentBd,,TA,1,PConc,2,Typ,336.0,1.0,TA,Unf,TA,Attchd,1976.0,1475,0
2244,test,,0,Gd,TA,CemntBd,CmentBd,,,0,CBlock,1,Typ,297.0,1.0,TA,RFn,TA,BuiltIn,1973.0,988,0
2245,test,,0,TA,TA,CemntBd,CmentBd,GdWo,Po,1,CBlock,1,Typ,297.0,1.0,TA,RFn,TA,BuiltIn,1973.0,988,0
2246,test,,0,Gd,TA,Plywood,Plywood,GdWo,,0,CBlock,1,Typ,257.0,1.0,TA,Unf,TA,Attchd,1968.0,1160,0
2247,test,,0,Gd,TA,CemntBd,CmentBd,,,0,CBlock,2,Typ,0.0,0.0,,,,,,1092,1
2248,test,,0,Gd,TA,VinylSd,VinylSd,GdWo,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,1983.0,816,0
2249,test,,0,TA,TA,HdBoard,Plywood,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Attchd,1982.0,845,0
2250,test,,0,TA,TA,HdBoard,Plywood,,,0,CBlock,1,Typ,484.0,2.0,TA,Unf,TA,Attchd,1984.0,889,0
2251,test,,0,TA,TA,Wd Sdng,Wd Sdng,,,0,BrkTil,2,Maj1,288.0,1.0,Fa,Unf,TA,Detchd,1900.0,1836,0
2252,test,,0,TA,TA,MetalSd,MetalSd,,Gd,1,CBlock,2,Typ,525.0,2.0,TA,Unf,TA,Attchd,1971.0,1587,0
2253,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,390.0,2.0,TA,Fin,TA,BuiltIn,1997.0,1384,1
2254,test,,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,PConc,2,Typ,398.0,2.0,TA,Fin,TA,BuiltIn,1994.0,1694,1
2255,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,451.0,2.0,TA,Fin,TA,Attchd,2000.0,1714,1
2256,test,,0,TA,Gd,HdBoard,HdBoard,,,0,PConc,2,Typ,420.0,2.0,TA,Fin,TA,Attchd,1996.0,1553,1
2257,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,3,Typ,482.0,2.0,TA,Fin,TA,Attchd,1999.0,2299,1
2258,test,,0,TA,TA,HdBoard,HdBoard,,,0,PConc,2,Typ,420.0,2.0,TA,RFn,TA,Attchd,1992.0,1187,0
2259,test,,0,TA,TA,HdBoard,HdBoard,,TA,1,PConc,2,Typ,392.0,2.0,TA,RFn,TA,Attchd,1993.0,1642,1
2260,test,,246,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,1,Typ,480.0,2.0,TA,Unf,TA,Attchd,1964.0,1128,0
2261,test,,0,TA,Gd,CemntBd,CmentBd,,,0,CBlock,2,Typ,480.0,2.0,TA,RFn,TA,Attchd,1988.0,1179,0
2262,test,,140,TA,Gd,CemntBd,CmentBd,,TA,1,PConc,1,Typ,484.0,2.0,TA,RFn,TA,Attchd,1990.0,1321,0
2263,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,3,Typ,729.0,3.0,TA,Fin,TA,BuiltIn,2005.0,2541,1
2264,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,1110.0,3.0,TA,Fin,Gd,Attchd,2005.0,2338,1
2265,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Mod,828.0,3.0,TA,Unf,TA,2Types,1969.0,1424,1
2266,test,,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,556.0,2.0,TA,Fin,TA,Attchd,2006.0,1612,0
2267,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,1,Typ,724.0,2.0,TA,RFn,TA,Attchd,2006.0,2234,1
2268,test,,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,724.0,3.0,TA,Fin,TA,Attchd,2007.0,2042,0
2269,test,,192,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,480.0,2.0,TA,Unf,TA,Attchd,1984.0,1284,0
2270,test,,0,TA,Gd,MetalSd,MetalSd,,TA,1,CBlock,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,1981.0,1479,1
2271,test,,0,TA,TA,Plywood,Plywood,,TA,1,CBlock,2,Typ,663.0,2.0,TA,Fin,TA,Attchd,1978.0,1664,0
2272,test,,0,TA,TA,HdBoard,Plywood,,TA,1,CBlock,2,Typ,481.0,2.0,TA,Fin,TA,Attchd,1979.0,1930,1
2273,test,,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,2,Typ,495.0,2.0,TA,Fin,TA,Attchd,1984.0,1177,0
2274,test,,0,TA,TA,MetalSd,MetalSd,,TA,1,CBlock,2,Typ,478.0,2.0,TA,RFn,TA,Attchd,1979.0,1353,0
2275,test,,249,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,944.0,2.0,TA,Unf,TA,Attchd,1971.0,1220,0
2276,test,,0,TA,TA,Plywood,Plywood,,Fa,1,CBlock,2,Typ,585.0,2.0,TA,Fin,TA,Attchd,1976.0,1324,0
2277,test,,0,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,488.0,2.0,TA,Unf,TA,Attchd,1974.0,1877,1
2278,test,,0,TA,TA,MetalSd,MetalSd,GdWo,,0,CBlock,1,Min2,576.0,2.0,TA,Unf,TA,Detchd,1988.0,1422,0
2279,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,368.0,1.0,Gd,RFn,TA,Attchd,1970.0,914,0
2280,test,,0,Gd,TA,MetalSd,MetalSd,GdWo,,0,BrkTil,1,Typ,270.0,1.0,TA,Unf,Fa,Basment,1961.0,914,0
2281,test,,0,TA,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,511.0,2.0,TA,Fin,TA,Attchd,2001.0,1337,0
2282,test,,0,TA,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,522.0,2.0,TA,Fin,TA,Attchd,1997.0,1337,0
2283,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1973.0,1092,1
2284,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,264.0,1.0,TA,Unf,TA,Detchd,1973.0,1218,1
2285,test,,0,TA,TA,Plywood,Brk Cmn,,,0,CBlock,2,Typ,319.0,1.0,TA,Unf,TA,Attchd,1978.0,1055,0
2286,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,360.0,1.0,TA,Unf,TA,Detchd,1974.0,988,0
2287,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,730.0,3.0,TA,Fin,TA,Attchd,2007.0,1816,0
2288,test,,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,856.0,3.0,TA,RFn,TA,Attchd,2006.0,1694,0
2289,test,,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,938.0,3.0,TA,Fin,TA,Attchd,2007.0,2122,1
2290,test,,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,1040.0,3.0,TA,RFn,TA,Attchd,2007.0,2656,1
2291,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,670.0,3.0,TA,Fin,TA,BuiltIn,2006.0,2550,1
2292,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,878.0,3.0,TA,Fin,TA,Attchd,2005.0,2046,1
2293,test,,0,TA,Ex,VinylSd,VinylSd,,Ex,2,PConc,2,Typ,932.0,3.0,TA,Fin,TA,Attchd,2007.0,2552,0
2294,test,,0,TA,Gd,MetalSd,MetalSd,,Ex,1,PConc,2,Typ,814.0,3.0,TA,Fin,TA,BuiltIn,2005.0,2758,1
2295,test,,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,1174.0,3.0,TA,Fin,TA,Attchd,2007.0,2290,1
2296,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,728.0,2.0,TA,Unf,TA,Detchd,2007.0,2152,1
2297,test,,0,TA,Ex,VinylSd,VinylSd,,Gd,2,PConc,2,Typ,786.0,3.0,TA,Fin,TA,BuiltIn,2007.0,2100,1
2298,test,,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,843.0,3.0,TA,Fin,TA,Attchd,2006.0,1802,1
2299,test,,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,916.0,3.0,TA,RFn,TA,BuiltIn,2004.0,2956,1
2300,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,818.0,3.0,TA,Fin,TA,Attchd,2003.0,2385,1
2301,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,774.0,3.0,TA,Fin,TA,Attchd,2007.0,1818,1
2302,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,878.0,3.0,TA,RFn,TA,Attchd,2005.0,1614,0
2303,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,554.0,2.0,TA,RFn,TA,Attchd,2005.0,1721,0
2304,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,876.0,3.0,TA,RFn,TA,BuiltIn,2006.0,1828,1
2305,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,1,Typ,631.0,2.0,TA,RFn,TA,Attchd,2005.0,1302,1
2306,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,1,Typ,631.0,2.0,TA,RFn,TA,Attchd,2005.0,1302,1
2307,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,2005.0,1362,0
2308,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,627.0,2.0,TA,RFn,TA,Attchd,2006.0,1554,0
2309,test,,0,TA,Ex,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,2005.0,1577,0
2310,test,,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,550.0,2.0,TA,Fin,TA,Attchd,2006.0,1324,0
2311,test,,0,TA,Gd,VinylSd,Wd Shng,,Gd,1,PConc,2,Typ,478.0,2.0,TA,RFn,TA,Attchd,2003.0,1405,0
2312,test,,0,TA,Gd,VinylSd,VinylSd,,,0,CBlock,3,Typ,572.0,2.0,TA,Unf,TA,Attchd,2007.0,1496,0
2313,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,Attchd,2005.0,1536,1
2314,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,454.0,2.0,TA,Fin,TA,BuiltIn,2007.0,1458,0
2315,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,2006.0,1495,1
2316,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,350.0,3.0,TA,Unf,TA,BuiltIn,2007.0,1746,1
2317,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,388.0,2.0,TA,Fin,TA,Attchd,2005.0,1326,0
2318,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,440.0,2.0,TA,Fin,TA,Attchd,2007.0,1504,1
2319,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,400.0,2.0,TA,Fin,TA,Attchd,2007.0,1456,1
2320,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,462.0,2.0,TA,RFn,TA,Attchd,2007.0,1258,0
2321,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,630.0,3.0,TA,Fin,TA,Attchd,2003.0,1589,0
2322,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,388.0,2.0,TA,Fin,TA,Attchd,2007.0,1266,0
2323,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,437.0,2.0,TA,Fin,TA,Attchd,2004.0,1119,0
2324,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1374,1
2325,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,534.0,2.0,TA,RFn,TA,Attchd,2006.0,1525,1
2326,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,BuiltIn,2003.0,1394,1
2327,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,434.0,2.0,TA,Fin,TA,BuiltIn,2003.0,1948,1
2328,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,435.0,2.0,TA,Fin,TA,BuiltIn,2002.0,1995,1
2329,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,442.0,2.0,TA,RFn,TA,Attchd,2000.0,1690,1
2330,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,460.0,2.0,TA,RFn,TA,Attchd,1999.0,1644,1
2331,test,,0,TA,Gd,VinylSd,VinylSd,,TA,2,PConc,2,Typ,925.0,3.0,TA,Fin,TA,Attchd,1998.0,2551,1
2332,test,,0,TA,Gd,MetalSd,MetalSd,,TA,1,PConc,2,Typ,806.0,3.0,TA,Fin,TA,Attchd,1998.0,3078,1
2333,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,758.0,3.0,TA,Fin,TA,Attchd,1998.0,2582,1
2334,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,600.0,3.0,TA,Fin,TA,BuiltIn,1998.0,2385,1
2335,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,517.0,2.0,TA,RFn,TA,Attchd,1992.0,2202,1
2336,test,,0,Gd,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,933.0,3.0,TA,RFn,TA,Attchd,1996.0,2538,1
2337,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,605.0,2.0,TA,Unf,TA,Attchd,2007.0,1369,0
2338,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,852.0,3.0,TA,Unf,TA,Attchd,2007.0,1542,0
2339,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,484.0,2.0,TA,Fin,TA,Attchd,2006.0,1534,0
2340,test,,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,1092.0,3.0,TA,Fin,TA,Attchd,2007.0,1966,0
2341,test,,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,3,Typ,480.0,2.0,TA,Unf,TA,Attchd,2007.0,1528,2
2342,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,2005.0,1538,0
2343,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,672.0,2.0,TA,RFn,TA,Attchd,2005.0,1506,0
2344,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,574.0,3.0,TA,RFn,TA,Attchd,2006.0,1977,1
2345,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,859.0,3.0,TA,RFn,TA,BuiltIn,2006.0,1830,1
2346,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,598.0,2.0,TA,RFn,TA,Attchd,2007.0,1338,0
2347,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,575.0,2.0,TA,RFn,TA,Attchd,2007.0,1335,0
2348,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,590.0,2.0,TA,Fin,TA,Attchd,2007.0,1792,1
2349,test,,0,TA,Gd,VinylSd,VinylSd,,,0,CBlock,3,Typ,561.0,2.0,TA,Unf,TA,Attchd,2007.0,1588,0
2350,test,,0,TA,Gd,WdShing,Wd Shng,,Gd,1,PConc,2,Typ,880.0,3.0,TA,Fin,TA,Attchd,2007.0,1880,1
2351,test,,0,TA,Ex,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,594.0,2.0,TA,Fin,TA,Attchd,2007.0,1584,0
2352,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,658.0,3.0,TA,Fin,TA,Attchd,2006.0,1685,0
2353,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Min2,744.0,3.0,TA,RFn,TA,BuiltIn,2004.0,2443,1
2354,test,,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0.0,0.0,,,,,,1100,1
2355,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,0.0,0.0,,,,,,1143,1
2356,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,2004.0,1094,0
2357,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,566.0,2.0,TA,RFn,TA,Attchd,2006.0,1486,0
2358,test,,0,TA,Gd,VinylSd,VinylSd,GdPrv,,0,PConc,2,Typ,492.0,2.0,TA,RFn,TA,Attchd,1993.0,1820,1
2359,test,,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,1,Typ,283.0,1.0,TA,RFn,TA,Attchd,1980.0,1266,1
2360,test,,0,TA,TA,Plywood,Plywood,,,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1979.0,894,0
2361,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,686.0,2.0,TA,Fin,TA,Detchd,1991.0,1040,1
2362,test,,0,TA,Gd,HdBoard,HdBoard,,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,1990.0,2503,1
2363,test,,0,TA,TA,Plywood,Plywood,,,0,CBlock,1,Typ,431.0,2.0,TA,RFn,TA,Attchd,1974.0,1037,0
2364,test,,0,TA,TA,CemntBd,CmentBd,,TA,1,CBlock,1,Typ,542.0,2.0,TA,RFn,TA,Attchd,1973.0,1055,0
2365,test,,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,540.0,2.0,TA,Fin,TA,Attchd,2004.0,1378,0
2366,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,484.0,2.0,TA,Fin,TA,Attchd,2006.0,1151,0
2367,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,476.0,2.0,TA,Fin,TA,Attchd,2006.0,1565,0
2368,test,,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,466.0,2.0,TA,RFn,TA,Attchd,2006.0,1352,0
2369,test,,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,528.0,2.0,TA,Fin,TA,Attchd,2007.0,1550,1
2370,test,,0,TA,TA,MetalSd,MetalSd,,TA,1,PConc,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,1999.0,1501,1
2371,test,,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,2000.0,1573,1
2372,test,,0,TA,Gd,CemntBd,CmentBd,,,0,PConc,2,Typ,625.0,2.0,TA,Unf,TA,Detchd,1999.0,1358,0
2373,test,,0,TA,Gd,CemntBd,CmentBd,,Gd,2,PConc,2,Typ,552.0,2.0,TA,Unf,TA,Detchd,2003.0,2048,1
2374,test,,36,Gd,Gd,VinylSd,VinylSd,,TA,2,PConc,2,Typ,1105.0,2.0,TA,RFn,Gd,Attchd,1998.0,2362,1
2375,test,,0,TA,Gd,BrkFace,BrkFace,,Gd,1,PConc,1,Typ,478.0,2.0,TA,Fin,TA,Attchd,1994.0,1494,1
2376,test,,0,TA,Gd,VinylSd,MetalSd,,TA,1,CBlock,2,Typ,546.0,2.0,TA,RFn,Gd,Attchd,1980.0,2362,1
2377,test,,0,TA,Gd,BrkFace,BrkFace,,Gd,2,CBlock,2,Typ,676.0,2.0,TA,RFn,TA,Attchd,1981.0,2497,0
2378,test,,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,412.0,2.0,TA,RFn,TA,Attchd,1968.0,1152,1
2379,test,,0,TA,TA,VinylSd,VinylSd,,Po,1,CBlock,2,Typ,570.0,2.0,TA,RFn,TA,Attchd,1970.0,2411,1
2380,test,,0,TA,TA,HdBoard,HdBoard,,,0,PConc,1,Typ,480.0,2.0,TA,Unf,TA,Attchd,1969.0,1082,0
2381,test,,0,TA,TA,HdBoard,HdBoard,,,0,PConc,1,Typ,528.0,2.0,TA,Fin,TA,Attchd,1968.0,1295,1
2382,test,,0,TA,TA,Wd Sdng,Wd Sdng,,TA,1,CBlock,2,Typ,515.0,2.0,TA,RFn,TA,Attchd,1972.0,1610,0
2383,test,,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,472.0,2.0,TA,RFn,TA,Attchd,1993.0,1594,0
2384,test,,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,2,Typ,473.0,2.0,TA,Unf,TA,Attchd,1993.0,2075,1
2385,test,,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,2,Typ,484.0,2.0,TA,RFn,TA,Attchd,1966.0,1093,0
2386,test,,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,311.0,1.0,TA,Fin,TA,Attchd,1963.0,1052,0
2387,test,,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,308.0,1.0,TA,RFn,TA,Attchd,1967.0,1107,0
2388,test,,0,TA,TA,HdBoard,HdBoard,,,0,Slab,2,Typ,530.0,3.0,TA,Unf,TA,CarPort,1964.0,1224,0
2389,test,,0,TA,TA,Wd Sdng,Wd Sdng,GdWo,Gd,1,CBlock,1,Min1,396.0,2.0,TA,Unf,TA,Detchd,1966.0,1074,0
2390,test,,0,TA,TA,Wd Sdng,Wd Sdng,,TA,1,CBlock,1,Typ,440.0,2.0,TA,RFn,TA,Attchd,1961.0,1187,0
2391,test,,0,Gd,TA,VinylSd,VinylSd,GdPrv,Fa,1,CBlock,1,Typ,784.0,2.0,TA,Fin,TA,Detchd,1985.0,964,0
2392,test,,0,TA,TA,CemntBd,CmentBd,,,0,CBlock,1,Typ,312.0,1.0,TA,Unf,TA,Detchd,1965.0,894,0
2393,test,,0,TA,TA,HdBoard,Plywood,MnPrv,TA,1,CBlock,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,1966.0,1200,0
2394,test,,0,TA,TA,HdBoard,HdBoard,GdPrv,,0,CBlock,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,1965.0,1042,0
2395,test,,0,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,2,Typ,539.0,2.0,TA,RFn,TA,Attchd,1964.0,2154,1
2396,test,,84,TA,TA,Wd Sdng,Plywood,MnPrv,TA,1,CBlock,1,Typ,286.0,1.0,TA,RFn,TA,Attchd,1964.0,1374,0
2397,test,,0,Gd,TA,MetalSd,MetalSd,,Gd,1,CBlock,1,Typ,510.0,2.0,TA,RFn,TA,Attchd,1959.0,1652,1
2398,test,,0,TA,TA,Wd Sdng,HdBoard,MnPrv,,0,PConc,1,Typ,512.0,2.0,TA,Unf,TA,Attchd,1975.0,908,0
2399,test,,0,Fa,Fa,WdShing,Wd Shng,MnPrv,,0,CBlock,1,Typ,0.0,0.0,,,,,,666,0
2400,test,,0,TA,TA,MetalSd,MetalSd,MnPrv,,0,CBlock,1,Typ,0.0,0.0,,,,,,670,0
2401,test,,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1963.0,808,0
2402,test,,0,Gd,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,288.0,1.0,TA,Fin,TA,Attchd,1955.0,1150,0
2403,test,,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,2,Typ,792.0,3.0,TA,Unf,TA,Detchd,1968.0,1560,0
2404,test,,0,TA,TA,HdBoard,HdBoard,,TA,1,CBlock,2,Typ,432.0,2.0,TA,Fin,TA,Basment,1966.0,1280,0
2405,test,,0,TA,TA,WdShing,Wd Shng,,Gd,1,CBlock,1,Typ,525.0,2.0,TA,RFn,TA,Attchd,1961.0,1254,0
2406,test,,0,TA,TA,VinylSd,VinylSd,,,0,CBlock,1,Typ,315.0,1.0,TA,RFn,TA,Attchd,1957.0,936,0
2407,test,,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1964.0,1008,0
2408,test,,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,692.0,2.0,TA,RFn,TA,2Types,1994.0,1053,0
2409,test,,0,TA,TA,HdBoard,HdBoard,,Gd,1,CBlock,1,Typ,336.0,1.0,TA,RFn,TA,Attchd,1960.0,1144,0
2410,test,,0,TA,TA,Wd Sdng,Wd Sdng,,TA,3,CBlock,1,Typ,464.0,2.0,TA,Unf,TA,Attchd,1957.0,1721,0
